movieId,title,genre,year,clean_title
139485,Dead End Road (2004),Horror,2004,Dead End Road
125962,Charlie Brown's Christmas Tales (2002),Animation,2002,Charlie Brown's Christmas Tales
125962,Charlie Brown's Christmas Tales (2002),Children,2002,Charlie Brown's Christmas Tales
125962,Charlie Brown's Christmas Tales (2002),Comedy,2002,Charlie Brown's Christmas Tales
117674,El Condor (1970),Action,1970,El Condor
117674,El Condor (1970),Adventure,1970,El Condor
117674,El Condor (1970),Romance,1970,El Condor
117674,El Condor (1970),Western,1970,El Condor
187939,Iron Monkey 2 (1996),Action,1996,Iron Monkey 2
282699,Bus Nut (2014),NA,2014,Bus Nut
173353,"Abraxas, Guardian of the Universe (1990)",Action,1990,"Abraxas, Guardian of the Universe"
173353,"Abraxas, Guardian of the Universe (1990)",Adventure,1990,"Abraxas, Guardian of the Universe"
173353,"Abraxas, Guardian of the Universe (1990)",Sci-Fi,1990,"Abraxas, Guardian of the Universe"
261637,The Return of Draw Egan (1916),Action,1916,The Return of Draw Egan
261637,The Return of Draw Egan (1916),Adventure,1916,The Return of Draw Egan
261637,The Return of Draw Egan (1916),Western,1916,The Return of Draw Egan
2260,Wisdom (1986),Crime,1986,Wisdom
2260,Wisdom (1986),Drama,1986,Wisdom
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,2001,"Winged Migration (Peuple migrateur, Le)"
212283,Daughter (2019),Animation,2019,Daughter
212283,Daughter (2019),Drama,2019,Daughter
159341,Dreamplay (1994),NA,1994,Dreamplay
3400,We're Back! A Dinosaur's Story (1993),Adventure,1993,We're Back! A Dinosaur's Story
3400,We're Back! A Dinosaur's Story (1993),Animation,1993,We're Back! A Dinosaur's Story
3400,We're Back! A Dinosaur's Story (1993),Children,1993,We're Back! A Dinosaur's Story
3400,We're Back! A Dinosaur's Story (1993),Fantasy,1993,We're Back! A Dinosaur's Story
256045,Arne Dahl - Himmelsöga (2015),Action,2015,Arne Dahl - Himmelsöga
256045,Arne Dahl - Himmelsöga (2015),Drama,2015,Arne Dahl - Himmelsöga
149638,The Roof (1956),Drama,1956,The Roof
287037,"20,000 Species of Bees (2023)",Drama,2023,"20,000 Species of Bees"
185353,"Ah, L'Amour (1995)",Animation,1995,"Ah, L'Amour"
185353,"Ah, L'Amour (1995)",Comedy,1995,"Ah, L'Amour"
161558,The Best Man Wins (1935),NA,1935,The Best Man Wins
5974,"Thief of Bagdad, The (1940)",Adventure,1940,"Thief of Bagdad, The"
5974,"Thief of Bagdad, The (1940)",Fantasy,1940,"Thief of Bagdad, The"
282213,Apparition (2012),Drama,2012,Apparition
6729,"Bostonians, The (1984)",Drama,1984,"Bostonians, The"
6729,"Bostonians, The (1984)",Romance,1984,"Bostonians, The"
102419,Lesson Plan (2011),Documentary,2011,Lesson Plan
177173,The Night Shift (2017),NA,2017,The Night Shift
218779,Rainbow (1944),Drama,1944,Rainbow
218779,Rainbow (1944),War,1944,Rainbow
203797,Excessive Force (1993),Action,1993,Excessive Force
146400,Har Dil Jo Pyar Karega... (2000),NA,2000,Har Dil Jo Pyar Karega...
221566,The Bride and the Beast (1958),Horror,1958,The Bride and the Beast
110316,"Dinner Guest, The (L'invité) (2007)",Comedy,2007,"Dinner Guest, The (L'invité)"
275009,Toscana (2022),Comedy,2022,Toscana
275009,Toscana (2022),Drama,2022,Toscana
275009,Toscana (2022),Romance,2022,Toscana
159867,Captive (1991),Drama,1991,Captive
159867,Captive (1991),Thriller,1991,Captive
131411,The Great Man Votes (1939),Drama,1939,The Great Man Votes
216593,Armoire (1970),Animation,1970,Armoire
181725,Eat the Rich (1987),Action,1987,Eat the Rich
181725,Eat the Rich (1987),Comedy,1987,Eat the Rich
181725,Eat the Rich (1987),Crime,1987,Eat the Rich
149144,Parasyte: Part 1 (2014),Horror,2014,Parasyte: Part 1
149144,Parasyte: Part 1 (2014),Sci-Fi,2014,Parasyte: Part 1
161624,Tricked (2012),Drama,2012,Tricked
144982,Paranormal Activity: The Ghost Dimension (2015),Horror,2015,Paranormal Activity: The Ghost Dimension
144982,Paranormal Activity: The Ghost Dimension (2015),Thriller,2015,Paranormal Activity: The Ghost Dimension
193863,Cocaine Godmother (2017),Documentary,2017,Cocaine Godmother
193863,Cocaine Godmother (2017),Drama,2017,Cocaine Godmother
208257,My Soul To Keep (2019),Horror,2019,My Soul To Keep
208257,My Soul To Keep (2019),Thriller,2019,My Soul To Keep
206909,Garfield in the Rough (1984),Animation,1984,Garfield in the Rough
206909,Garfield in the Rough (1984),Children,1984,Garfield in the Rough
136857,Girl House (2014),Horror,2014,Girl House
136857,Girl House (2014),Thriller,2014,Girl House
264948,For-Profit Online University (2013),NA,2013,For-Profit Online University
237966,Two Tons of Turquoise to Taos Tonight (1975),Comedy,1975,Two Tons of Turquoise to Taos Tonight
2064,Roger & Me (1989),Documentary,1989,Roger & Me
124425,"Don't Raise the Bridge, Lower the River (1968)",Comedy,1968,"Don't Raise the Bridge, Lower the River"
236619,The New Man (2007),Drama,2007,The New Man
287187,Keep Going (2018),Drama,2018,Keep Going
265830,My Atomic Aunt (2013),Documentary,2013,My Atomic Aunt
286045,Black Snow (2020),Drama,2020,Black Snow
248178,Goodbye Charlie Bright (2001),Drama,2001,Goodbye Charlie Bright
186397,Surviving The Wild (2018),Action,2018,Surviving The Wild
186397,Surviving The Wild (2018),Adventure,2018,Surviving The Wild
186397,Surviving The Wild (2018),Children,2018,Surviving The Wild
243828,Josef (2011),Action,2011,Josef
243828,Josef (2011),Drama,2011,Josef
243828,Josef (2011),War,2011,Josef
149992,Blind (2007),Drama,2007,Blind
149992,Blind (2007),Romance,2007,Blind
234504,Install (2004),Comedy,2004,Install
234504,Install (2004),Drama,2004,Install
226732,Genius of the Modern World: Nietzsche (2016),Documentary,2016,Genius of the Modern World: Nietzsche
142691,Evidence (2011),Horror,2011,Evidence
200626,Blondie Hits the Jackpot (1949),Comedy,1949,Blondie Hits the Jackpot
2908,Boys Don't Cry (1999),Drama,1999,Boys Don't Cry
2212,"Man Who Knew Too Much, The (1934)",Drama,1934,"Man Who Knew Too Much, The"
2212,"Man Who Knew Too Much, The (1934)",Thriller,1934,"Man Who Knew Too Much, The"
2810,Perfect Blue (1997),Animation,1997,Perfect Blue
2810,Perfect Blue (1997),Horror,1997,Perfect Blue
2810,Perfect Blue (1997),Mystery,1997,Perfect Blue
2810,Perfect Blue (1997),Thriller,1997,Perfect Blue
258725,Amazing Grace (1974),Comedy,1974,Amazing Grace
8955,Undertow (2004),Crime,2004,Undertow
8955,Undertow (2004),Drama,2004,Undertow
8955,Undertow (2004),Thriller,2004,Undertow
282,Nell (1994),Drama,1994,Nell
187967,Miss Dial (2013),Comedy,2013,Miss Dial
207491,Takeshi: Childhood Days (1990),Drama,1990,Takeshi: Childhood Days
290838,Runaway Father (1991),Drama,1991,Runaway Father
282319,Nobody's Calling (1960),Drama,1960,Nobody's Calling
282319,Nobody's Calling (1960),Romance,1960,Nobody's Calling
282319,Nobody's Calling (1960),War,1960,Nobody's Calling
92391,Grave Encounters (2011),Horror,2011,Grave Encounters
32655,"Foul King, The (Banchikwang) (2000)",Comedy,2000,"Foul King, The (Banchikwang)"
4315,Gabriela (2001),Comedy,2001,Gabriela
4315,Gabriela (2001),Drama,2001,Gabriela
4315,Gabriela (2001),Romance,2001,Gabriela
279748,Goopy Bagha Feere Elo (1992),Children,1992,Goopy Bagha Feere Elo
279748,Goopy Bagha Feere Elo (1992),Fantasy,1992,Goopy Bagha Feere Elo
175271,Forgiveness (2006),NA,2006,Forgiveness
1777,"Wedding Singer, The (1998)",Comedy,1998,"Wedding Singer, The"
1777,"Wedding Singer, The (1998)",Romance,1998,"Wedding Singer, The"
126771,Uprise (2008),Drama,2008,Uprise
256147,Curveball (2020),Comedy,2020,Curveball
256147,Curveball (2020),Crime,2020,Curveball
256147,Curveball (2020),Thriller,2020,Curveball
288817,Nam June Paik: Moon Is The Oldest TV (2023),Documentary,2023,Nam June Paik: Moon Is The Oldest TV
153951,Supercock (1975),NA,1975,Supercock
7088,Black Orpheus (Orfeu Negro) (1959),Drama,1959,Black Orpheus (Orfeu Negro)
7088,Black Orpheus (Orfeu Negro) (1959),Romance,1959,Black Orpheus (Orfeu Negro)
182185,Elmer Elephant (1936),Animation,1936,Elmer Elephant
152226,Kill Game (2015),Horror,2015,Kill Game
69027,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Adventure,2009,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus)
69027,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Comedy,2009,OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus)
236209,The United States vs. Billie Holiday (2021),Drama,2021,The United States vs. Billie Holiday
103829,Tinpis Run (1991),Comedy,1991,Tinpis Run
103829,Tinpis Run (1991),Drama,1991,Tinpis Run
144966,Alive (2006),Drama,2006,Alive
144966,Alive (2006),Fantasy,2006,Alive
144966,Alive (2006),Mystery,2006,Alive
188429,I'm Flash! (2012),Action,2012,I'm Flash!
188429,I'm Flash! (2012),Drama,2012,I'm Flash!
69241,Berlin Alexanderplatz (1980),Drama,1980,Berlin Alexanderplatz
174851,The Last Rescue (2015),Action,2015,The Last Rescue
174851,The Last Rescue (2015),Drama,2015,The Last Rescue
174851,The Last Rescue (2015),War,2015,The Last Rescue
97039,"Man in Grey, The (1943)",Drama,1943,"Man in Grey, The"
97039,"Man in Grey, The (1943)",Romance,1943,"Man in Grey, The"
90706,"China 9, Liberty 37 (Amore, piombo e furore) (1978)",Western,1978,"China 9, Liberty 37 (Amore, piombo e furore)"
172979,William S. Burroughs: Commissioner of Sewers (1991),Documentary,1991,William S. Burroughs: Commissioner of Sewers
927,"Women, The (1939)",Comedy,1939,"Women, The"
208617,Kingdom of the Blue Whale (2009),Documentary,2009,Kingdom of the Blue Whale
151555,"It's Not You, It's Me (2013)",Comedy,2013,"It's Not You, It's Me"
217158,The Horde (2016),Action,2016,The Horde
217158,The Horde (2016),Horror,2016,The Horde
195007,Bad Ben - The Mandela Effect (2018),Comedy,2018,Bad Ben - The Mandela Effect
195007,Bad Ben - The Mandela Effect (2018),Horror,2018,Bad Ben - The Mandela Effect
97765,ReGeneration (2010),Documentary,2010,ReGeneration
230719,Suspense (1946),Drama,1946,Suspense
230719,Suspense (1946),Romance,1946,Suspense
123270,Without Reservations (1946),Comedy,1946,Without Reservations
123270,Without Reservations (1946),Romance,1946,Without Reservations
169070,Traitors (2013),Drama,2013,Traitors
227987,My Christmas Inn (2018),Romance,2018,My Christmas Inn
173681,White Dew (1983),Comedy,1983,White Dew
57223,D-War (Dragon Wars) (2007),Action,2007,D-War (Dragon Wars)
57223,D-War (Dragon Wars) (2007),Adventure,2007,D-War (Dragon Wars)
57223,D-War (Dragon Wars) (2007),Drama,2007,D-War (Dragon Wars)
57223,D-War (Dragon Wars) (2007),Fantasy,2007,D-War (Dragon Wars)
180865,Mission Stardust (1967),Sci-Fi,1967,Mission Stardust
156087,The Woods Are Still Green (2014),Drama,2014,The Woods Are Still Green
156087,The Woods Are Still Green (2014),War,2014,The Woods Are Still Green
219838,At The Moon (2020),Adventure,2020,At The Moon
219838,At The Moon (2020),Drama,2020,At The Moon
219838,At The Moon (2020),Thriller,2020,At The Moon
86190,Hanna (2011),Action,2011,Hanna
86190,Hanna (2011),Adventure,2011,Hanna
86190,Hanna (2011),Mystery,2011,Hanna
86190,Hanna (2011),Thriller,2011,Hanna
37857,MirrorMask (2005),Adventure,2005,MirrorMask
37857,MirrorMask (2005),Children,2005,MirrorMask
37857,MirrorMask (2005),Drama,2005,MirrorMask
37857,MirrorMask (2005),Fantasy,2005,MirrorMask
149988,Dossier K. (2009),Action,2009,Dossier K.
149988,Dossier K. (2009),Crime,2009,Dossier K.
149988,Dossier K. (2009),Drama,2009,Dossier K.
149988,Dossier K. (2009),Thriller,2009,Dossier K.
187463,Stephanie (2017),Drama,2017,Stephanie
187463,Stephanie (2017),Fantasy,2017,Stephanie
187463,Stephanie (2017),Horror,2017,Stephanie
187463,Stephanie (2017),Mystery,2017,Stephanie
5324,Life or Something Like It (2002),Comedy,2002,Life or Something Like It
5324,Life or Something Like It (2002),Romance,2002,Life or Something Like It
189123,Maineland (2017),Documentary,2017,Maineland
282399,"Relax, I’m From The Future (2022)",Comedy,2022,"Relax, I’m From The Future"
282399,"Relax, I’m From The Future (2022)",Sci-Fi,2022,"Relax, I’m From The Future"
233197,The Man in the Woods (2020),Mystery,2020,The Man in the Woods
233197,The Man in the Woods (2020),Thriller,2020,The Man in the Woods
190723,Gallagher: Over Your Head (1984),NA,1984,Gallagher: Over Your Head
282179,ThuleTuvalu (2014),Documentary,2014,ThuleTuvalu
7888,How to Succeed in Business Without Really Trying (1967),Comedy,1967,How to Succeed in Business Without Really Trying
7888,How to Succeed in Business Without Really Trying (1967),Musical,1967,How to Succeed in Business Without Really Trying
248112,The Haunted Hotel (2021),Horror,2021,The Haunted Hotel
284631,Love in Glacier National: A National Park Romance (2023),Comedy,2023,Love in Glacier National: A National Park Romance
284631,Love in Glacier National: A National Park Romance (2023),Romance,2023,Love in Glacier National: A National Park Romance
181387,Zwerbowana miłość (2010),Action,2010,Zwerbowana miłość
181387,Zwerbowana miłość (2010),Drama,2010,Zwerbowana miłość
248298,Don't Tell Your Wife About It (1937),Comedy,1937,Don't Tell Your Wife About It
31349,I Married a Witch (1942),Comedy,1942,I Married a Witch
31349,I Married a Witch (1942),Fantasy,1942,I Married a Witch
31349,I Married a Witch (1942),Romance,1942,I Married a Witch
189313,San Antonio (2004),Action,2004,San Antonio
189313,San Antonio (2004),Comedy,2004,San Antonio
140279,Eldorado (2008),Comedy,2008,Eldorado
140279,Eldorado (2008),Drama,2008,Eldorado
90211,Salaam Cinema (1995),Comedy,1995,Salaam Cinema
90211,Salaam Cinema (1995),Documentary,1995,Salaam Cinema
90211,Salaam Cinema (1995),Drama,1995,Salaam Cinema
174497,The Salad Mixxxer (2014),Comedy,2014,The Salad Mixxxer
138394,Mai Stati Uniti (2012),Comedy,2012,Mai Stati Uniti
139667,Nowhere to Hide (2009),Thriller,2009,Nowhere to Hide
150044,Buitenspel (2005),Drama,2005,Buitenspel
5298,Human Nature (2001),Comedy,2001,Human Nature
5298,Human Nature (2001),Romance,2001,Human Nature
165439,Kill Buljo 2 (2013),Comedy,2013,Kill Buljo 2
149864,Central Airport (1933),Drama,1933,Central Airport
146321,Witch from Nepal (1986),NA,1986,Witch from Nepal
134712,Magician: The Astonishing Life and Work of Orson Welles (2014),Documentary,2014,Magician: The Astonishing Life and Work of Orson Welles
2803,"Pelican Brief, The (1993)",Crime,1993,"Pelican Brief, The"
2803,"Pelican Brief, The (1993)",Drama,1993,"Pelican Brief, The"
2803,"Pelican Brief, The (1993)",Mystery,1993,"Pelican Brief, The"
2803,"Pelican Brief, The (1993)",Romance,1993,"Pelican Brief, The"
2803,"Pelican Brief, The (1993)",Thriller,1993,"Pelican Brief, The"
181079,Tumhari Sulu (2017),Comedy,2017,Tumhari Sulu
181079,Tumhari Sulu (2017),Drama,2017,Tumhari Sulu
121729,The Challenge (1970),Drama,1970,The Challenge
121729,The Challenge (1970),War,1970,The Challenge
123713,The Longest Hundred Miles (1967),Drama,1967,The Longest Hundred Miles
123713,The Longest Hundred Miles (1967),War,1967,The Longest Hundred Miles
262251,Monster from the Ocean Floor (1954),Horror,1954,Monster from the Ocean Floor
262251,Monster from the Ocean Floor (1954),Sci-Fi,1954,Monster from the Ocean Floor
158088,The Circle (1985),Documentary,1985,The Circle
132914,Emmanuelle 6 (1992),Drama,1992,Emmanuelle 6
132914,Emmanuelle 6 (1992),Romance,1992,Emmanuelle 6
162026,Return of the Scarlet Pimpernel (1937),Action,1937,Return of the Scarlet Pimpernel
162026,Return of the Scarlet Pimpernel (1937),Romance,1937,Return of the Scarlet Pimpernel
226746,Cadaver (2020),Drama,2020,Cadaver
226746,Cadaver (2020),Horror,2020,Cadaver
226746,Cadaver (2020),Thriller,2020,Cadaver
52973,Knocked Up (2007),Comedy,2007,Knocked Up
52973,Knocked Up (2007),Drama,2007,Knocked Up
52973,Knocked Up (2007),Romance,2007,Knocked Up
100946,Fantomas (Fantômas - À l'ombre de la guillotine) (1913),Crime,1913,Fantomas (Fantômas - À l'ombre de la guillotine)
100946,Fantomas (Fantômas - À l'ombre de la guillotine) (1913),Drama,1913,Fantomas (Fantômas - À l'ombre de la guillotine)
280496,Sunshine Dad (1916),Comedy,1916,Sunshine Dad
139573,Stag (2013),Comedy,2013,Stag
4420,"Barefoot Contessa, The (1954)",Drama,1954,"Barefoot Contessa, The"
164697,The Dwarvenaut (2016),Documentary,2016,The Dwarvenaut
124035,The Romance of Rosy Ridge (1947),Comedy,1947,The Romance of Rosy Ridge
124035,The Romance of Rosy Ridge (1947),Drama,1947,The Romance of Rosy Ridge
124035,The Romance of Rosy Ridge (1947),Romance,1947,The Romance of Rosy Ridge
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation,2013,"Wind Rises, The (Kaze tachinu)"
104283,"Wind Rises, The (Kaze tachinu) (2013)",Drama,2013,"Wind Rises, The (Kaze tachinu)"
104283,"Wind Rises, The (Kaze tachinu) (2013)",Romance,2013,"Wind Rises, The (Kaze tachinu)"
285109,To Catch a Killer (2023),Action,2023,To Catch a Killer
285109,To Catch a Killer (2023),Crime,2023,To Catch a Killer
285109,To Catch a Killer (2023),Thriller,2023,To Catch a Killer
56869,Drained (O cheiro do Ralo) (2006),Comedy,2006,Drained (O cheiro do Ralo)
178171,Conventioneers (2005),Comedy,2005,Conventioneers
178171,Conventioneers (2005),Drama,2005,Conventioneers
178171,Conventioneers (2005),Romance,2005,Conventioneers
211277,The Incredible Genie (1999),Children,1999,The Incredible Genie
211277,The Incredible Genie (1999),Comedy,1999,The Incredible Genie
220918,Always Say Yes (2019),Romance,2019,Always Say Yes
193399,The Under-Gifted In Vacation (1982),Comedy,1982,The Under-Gifted In Vacation
121753,Triplecross (1995),Action,1995,Triplecross
121753,Triplecross (1995),Crime,1995,Triplecross
121753,Triplecross (1995),Romance,1995,Triplecross
121753,Triplecross (1995),Thriller,1995,Triplecross
286427,Master Gardener (2023),Crime,2023,Master Gardener
286427,Master Gardener (2023),Drama,2023,Master Gardener
286427,Master Gardener (2023),Thriller,2023,Master Gardener
159437,Azhar (2016),Drama,2016,Azhar
60666,Jimmy Carter Man from Plains (2007),Documentary,2007,Jimmy Carter Man from Plains
50160,Miss Potter (2006),Drama,2006,Miss Potter
112601,Dogs (1976),Horror,1976,Dogs
112601,Dogs (1976),Thriller,1976,Dogs
166880,Kevorkian (2010),Documentary,2010,Kevorkian
171561,The Best Day Ever (2015),Comedy,2015,The Best Day Ever
152431,The Beauty Jungle (1964),Comedy,1964,The Beauty Jungle
152431,The Beauty Jungle (1964),Drama,1964,The Beauty Jungle
223842,From Bedrooms to Billions: The PlayStation Revolution (2020),Documentary,2020,From Bedrooms to Billions: The PlayStation Revolution
5808,"Weight of Water, The (2000)",Thriller,2000,"Weight of Water, The"
152326,Freddie as F.R.O.7. (1992),Adventure,1992,Freddie as F.R.O.7.
